codigo,descripcion,monto
PROD-04382,Kingston Mouse - Modelo 920,4549.29
PROD-04383,Kingston Fuente - Modelo 785,4817.78
PROD-04384,ASUS SSD - Modelo 152,3573.99
PROD-04385,LG Mouse - Modelo 346,142.41
PROD-04386,Corsair Auricular - Modelo 547,1368.1
PROD-04387,HP Teclado - Modelo 632,4440.41
PROD-04388,Corsair Teclado - Modelo 931,1187.77
PROD-04389,Sony Webcam - Modelo 439,3409.99
PROD-04390,LG Monitor - Modelo 944,537.8
PROD-04391,Corsair Laptop - Modelo 768,974.71
PROD-04392,Dell Fuente - Modelo 123,2707.88
PROD-04393,ASUS Fuente - Modelo 838,4220.01
PROD-04394,LG Gabinete - Modelo 561,4824.66
PROD-04395,Dell SSD - Modelo 713,1062.1
PROD-04396,Logitech Mouse - Modelo 780,4035.62
PROD-04397,Corsair RAM - Modelo 550,4072.8
PROD-04398,ASUS SSD - Modelo 627,2719.52
PROD-04399,HP Mouse - Modelo 609,1960.55
PROD-04400,Samsung Mouse - Modelo 251,3171.6
PROD-04401,Samsung Monitor - Modelo 997,4307.39
PROD-04402,Samsung Teclado - Modelo 749,462.43
PROD-04403,LG Mouse - Modelo 830,4499.94
PROD-04404,Dell Gabinete - Modelo 294,2768.23
PROD-04405,Samsung Mouse - Modelo 964,2389.99
PROD-04406,LG Mouse - Modelo 554,3677.3
PROD-04407,Kingston Webcam - Modelo 354,1010.75
PROD-04408,LG Gabinete - Modelo 529,1486.81
PROD-04409,Corsair Auricular - Modelo 174,340.06
PROD-04410,HP Fuente - Modelo 892,287.57
PROD-04411,Logitech Teclado - Modelo 163,3208.02
PROD-04412,Samsung Gabinete - Modelo 766,3207.31
PROD-04413,LG Laptop - Modelo 893,4251.55
PROD-04414,Dell Fuente - Modelo 704,2319.99
PROD-04415,LG RAM - Modelo 427,4142.59
PROD-04416,Kingston Monitor - Modelo 526,2615.46
PROD-04417,Corsair Auricular - Modelo 654,4021.73
PROD-04418,Dell Auricular - Modelo 195,1821.76
PROD-04419,Logitech RAM - Modelo 771,895.58
PROD-04420,Samsung Monitor - Modelo 770,4149.79
PROD-04421,HP Mouse - Modelo 165,4842.16
PROD-04422,Kingston Mouse - Modelo 752,3745.34
PROD-04423,Sony Monitor - Modelo 718,3787.38
PROD-04424,Samsung Mouse - Modelo 464,3222.12
PROD-04425,Logitech Fuente - Modelo 777,3736.75
PROD-04426,Razer Webcam - Modelo 151,793.34
PROD-04427,Corsair Laptop - Modelo 603,3506.81
PROD-04428,Razer Laptop - Modelo 881,666.65
PROD-04429,LG Fuente - Modelo 965,1796.86
PROD-04430,Corsair Gabinete - Modelo 431,2491.35
PROD-04431,Dell Monitor - Modelo 709,1211.28
PROD-04432,Sony Laptop - Modelo 402,3331.19
PROD-04433,Samsung Mouse - Modelo 658,4045.32
PROD-04434,Sony Fuente - Modelo 124,2581.04
PROD-04435,Sony Laptop - Modelo 101,3578.06
PROD-04436,Samsung Monitor - Modelo 675,911.45
PROD-04437,LG Webcam - Modelo 816,3333.93
PROD-04438,Corsair Teclado - Modelo 379,642.47
PROD-04439,Corsair SSD - Modelo 105,2414.75
PROD-04440,Corsair RAM - Modelo 544,551.87
PROD-04441,Corsair Teclado - Modelo 161,4462.84
PROD-04442,Dell SSD - Modelo 712,505.37
PROD-04443,HP Gabinete - Modelo 162,3605.93
PROD-04444,Razer Mouse - Modelo 158,1188.87
PROD-04445,Dell Gabinete - Modelo 244,4153.83
PROD-04446,Sony Monitor - Modelo 347,4877.99
PROD-04447,Logitech Gabinete - Modelo 665,2607.07
PROD-04448,ASUS Teclado - Modelo 655,3548.31
PROD-04449,Corsair Auricular - Modelo 901,3987.21
PROD-04450,ASUS Monitor - Modelo 106,1973.78
PROD-04451,HP RAM - Modelo 715,708.07
PROD-04452,Corsair Mouse - Modelo 762,4947.02
PROD-04453,ASUS SSD - Modelo 218,1315.31
PROD-04454,Razer RAM - Modelo 504,4608.95
PROD-04455,HP Laptop - Modelo 443,524.48
PROD-04456,LG Monitor - Modelo 267,3542.43
PROD-04457,Razer SSD - Modelo 690,4608.26
PROD-04458,LG Webcam - Modelo 790,1119.14
PROD-04459,Sony Auricular - Modelo 212,474.16
PROD-04460,Dell RAM - Modelo 556,666.46
PROD-04461,Logitech SSD - Modelo 740,4821.57
PROD-04462,Corsair Laptop - Modelo 971,1158.26
PROD-04463,Razer Auricular - Modelo 899,65.23
PROD-04464,Dell Monitor - Modelo 571,3623.61
PROD-04465,Razer SSD - Modelo 993,4900.91
PROD-04466,LG Auricular - Modelo 270,2027.69
PROD-04467,ASUS Gabinete - Modelo 946,4289.92
PROD-04468,Samsung Gabinete - Modelo 627,2437.65
PROD-04469,Dell Mouse - Modelo 734,4473.69
PROD-04470,Sony SSD - Modelo 573,4756.07
PROD-04471,LG SSD - Modelo 228,1624.96
PROD-04472,Razer Fuente - Modelo 327,2964.34
PROD-04473,Razer Mouse - Modelo 376,4926.25
PROD-04474,Samsung Monitor - Modelo 323,2489.59
PROD-04475,Logitech Gabinete - Modelo 194,1181.59
PROD-04476,Dell Teclado - Modelo 512,4384.94
PROD-04477,HP RAM - Modelo 906,3988.7
PROD-04478,ASUS Mouse - Modelo 802,1890.31
PROD-04479,Sony Gabinete - Modelo 436,3558.21
PROD-04480,Razer SSD - Modelo 465,3028.53
PROD-04481,Samsung RAM - Modelo 280,3004.28
PROD-04482,Razer Teclado - Modelo 662,447.5
PROD-04483,Logitech Auricular - Modelo 552,2495.22
PROD-04484,HP SSD - Modelo 559,4420.44
PROD-04485,Sony Auricular - Modelo 447,2108.14
PROD-04486,Razer Gabinete - Modelo 496,4818.49
PROD-04487,LG SSD - Modelo 418,1505.48
PROD-04488,Razer Gabinete - Modelo 406,732.26
PROD-04489,ASUS Gabinete - Modelo 962,1447.88
PROD-04490,LG Auricular - Modelo 353,2494.14
PROD-04491,Dell SSD - Modelo 462,784.73
PROD-04492,HP Monitor - Modelo 641,886.45
PROD-04493,Samsung SSD - Modelo 366,4510.43
PROD-04494,Corsair Auricular - Modelo 161,745.56
PROD-04495,Sony Auricular - Modelo 609,1172.36
PROD-04496,Logitech Monitor - Modelo 421,3462.1
PROD-04497,Sony Laptop - Modelo 941,735.54
PROD-04498,Logitech Webcam - Modelo 442,821.82
PROD-04499,LG Fuente - Modelo 357,2492.21
PROD-04500,Dell Laptop - Modelo 917,1554.86
PROD-04501,ASUS Teclado - Modelo 585,3543.3
PROD-04502,Kingston Gabinete - Modelo 868,2207.71
PROD-04503,Samsung Gabinete - Modelo 624,2636.85
PROD-04504,Razer Fuente - Modelo 683,2615.37
PROD-04505,ASUS SSD - Modelo 410,4481.41
PROD-04506,HP RAM - Modelo 982,3318.56
PROD-04507,Sony Gabinete - Modelo 921,2977.83
PROD-04508,Samsung Fuente - Modelo 999,808.52
PROD-04509,HP Monitor - Modelo 169,2261.92
PROD-04510,Dell Webcam - Modelo 683,2351.38
PROD-04511,HP Auricular - Modelo 768,4035.12
PROD-04512,LG Webcam - Modelo 460,1900.4
PROD-04513,ASUS Teclado - Modelo 502,3439.3
PROD-04514,HP Laptop - Modelo 319,3532.58
PROD-04515,Sony Mouse - Modelo 851,2552.28
PROD-04516,Kingston Webcam - Modelo 392,390.12
PROD-04517,Samsung Fuente - Modelo 812,1417.48
PROD-04518,Samsung Fuente - Modelo 140,3830.15
PROD-04519,Razer Fuente - Modelo 242,1193.26
PROD-04520,Razer Mouse - Modelo 454,2199.21
PROD-04521,Kingston Mouse - Modelo 199,2447.61
PROD-04522,Kingston Monitor - Modelo 205,4338.7
PROD-04523,Corsair Mouse - Modelo 684,4213.56
PROD-04524,Samsung Mouse - Modelo 961,4308.81
PROD-04525,Kingston Mouse - Modelo 234,2254.1
PROD-04526,HP RAM - Modelo 192,4065.52
PROD-04527,Samsung Webcam - Modelo 438,1670.52
PROD-04528,HP Teclado - Modelo 750,848.37
PROD-04529,Dell Teclado - Modelo 470,1104.38
PROD-04530,Corsair Fuente - Modelo 892,336.64
PROD-04531,Corsair Gabinete - Modelo 312,4721.02
PROD-04532,LG Auricular - Modelo 883,412.06
PROD-04533,LG Auricular - Modelo 686,2886.44
PROD-04534,Kingston Auricular - Modelo 821,1605.18
PROD-04535,ASUS Auricular - Modelo 254,4220.42
PROD-04536,Dell RAM - Modelo 436,2423.71
PROD-04537,Sony Gabinete - Modelo 767,4268.86
PROD-04538,ASUS Gabinete - Modelo 641,2039.13
PROD-04539,ASUS Auricular - Modelo 770,4369.68
PROD-04540,LG Mouse - Modelo 382,4564.75
PROD-04541,Corsair Gabinete - Modelo 312,4693.7
PROD-04542,Samsung SSD - Modelo 643,1833.48
PROD-04543,ASUS Teclado - Modelo 453,1912.34
PROD-04544,Sony Auricular - Modelo 280,369.63
PROD-04545,Logitech Mouse - Modelo 715,1814.09
PROD-04546,Razer Webcam - Modelo 328,2566.94
PROD-04547,Dell Laptop - Modelo 830,1400.64
PROD-04548,HP Auricular - Modelo 456,4498.64
PROD-04549,Corsair Gabinete - Modelo 213,317.25
PROD-04550,Dell Monitor - Modelo 606,814.33
PROD-04551,Logitech Laptop - Modelo 773,4142.57
PROD-04552,Logitech Gabinete - Modelo 204,2966.3
PROD-04553,Razer Webcam - Modelo 168,3262.93
PROD-04554,Sony Auricular - Modelo 405,3619.61
PROD-04555,Samsung Webcam - Modelo 800,702.03
PROD-04556,Sony Webcam - Modelo 733,3602.05
PROD-04557,Razer Auricular - Modelo 133,1723.12
PROD-04558,HP Webcam - Modelo 294,1401.42
PROD-04559,HP Laptop - Modelo 650,1396.1
PROD-04560,Logitech Webcam - Modelo 100,2012.46
PROD-04561,Samsung Monitor - Modelo 826,4432.88
PROD-04562,Logitech Laptop - Modelo 776,2705.28
PROD-04563,Razer Auricular - Modelo 602,1716.79
PROD-04564,Corsair Auricular - Modelo 968,70.2
PROD-04565,HP Mouse - Modelo 130,3290.56
PROD-04566,HP Laptop - Modelo 378,2346.9
PROD-04567,Logitech Teclado - Modelo 776,2830.35
PROD-04568,Dell Monitor - Modelo 943,3937.36
PROD-04569,Samsung Gabinete - Modelo 418,2904.67
PROD-04570,HP Laptop - Modelo 827,3105.39
PROD-04571,Dell Laptop - Modelo 298,700.64
PROD-04572,Corsair Monitor - Modelo 972,1168.04
PROD-04573,Corsair Teclado - Modelo 225,4085.47
PROD-04574,Corsair Teclado - Modelo 722,2679.29
PROD-04575,Kingston Monitor - Modelo 293,118.27
PROD-04576,Samsung SSD - Modelo 957,1236.2
PROD-04577,HP Teclado - Modelo 189,1779.6
PROD-04578,Dell Mouse - Modelo 724,447.84
PROD-04579,Sony Teclado - Modelo 243,3523.93
PROD-04580,ASUS Gabinete - Modelo 935,2538.27
PROD-04581,Kingston Fuente - Modelo 418,3270.95
PROD-04582,Razer Gabinete - Modelo 859,1413.45
PROD-04583,Corsair Fuente - Modelo 744,1356.94
PROD-04584,Corsair Gabinete - Modelo 527,1830.84
PROD-04585,LG RAM - Modelo 892,387.08
PROD-04586,ASUS Monitor - Modelo 551,4819.76
PROD-04587,Logitech RAM - Modelo 843,4894.99
PROD-04588,Razer Webcam - Modelo 422,3870.14
PROD-04589,Corsair Teclado - Modelo 492,2468.35
PROD-04590,LG Webcam - Modelo 163,1366.24
PROD-04591,Razer SSD - Modelo 942,2706.56
PROD-04592,Dell SSD - Modelo 503,2782.34
PROD-04593,Kingston SSD - Modelo 455,720.6
PROD-04594,Dell Mouse - Modelo 290,4529.55
PROD-04595,Sony Webcam - Modelo 744,4968.6
PROD-04596,Kingston Teclado - Modelo 198,293.26
PROD-04597,Corsair Fuente - Modelo 973,1273.39
PROD-04598,LG SSD - Modelo 964,154.08
PROD-04599,Kingston Laptop - Modelo 971,70.88
PROD-04600,Razer Mouse - Modelo 897,2851.35
PROD-04601,LG RAM - Modelo 719,3220.06
PROD-04602,LG Laptop - Modelo 659,4604.62
PROD-04603,HP Mouse - Modelo 217,4289.82
PROD-04604,Razer Gabinete - Modelo 394,4396.73
PROD-04605,LG Fuente - Modelo 208,487.92
PROD-04606,Logitech Monitor - Modelo 117,2469.77
PROD-04607,ASUS SSD - Modelo 368,3388.21
PROD-04608,Razer Laptop - Modelo 510,3610.17
PROD-04609,Kingston RAM - Modelo 803,4591.0
PROD-04610,Corsair Teclado - Modelo 240,3350.76
PROD-04611,Sony Fuente - Modelo 530,2443.98
PROD-04612,Logitech Auricular - Modelo 756,3811.73
PROD-04613,Dell Mouse - Modelo 108,4928.79
PROD-04614,Sony Webcam - Modelo 882,1150.87
PROD-04615,LG Mouse - Modelo 269,2949.45
PROD-04616,ASUS Monitor - Modelo 729,4982.71
PROD-04617,Sony Webcam - Modelo 239,2154.27
PROD-04618,LG Gabinete - Modelo 453,2035.14
PROD-04619,Sony Auricular - Modelo 490,2488.9
PROD-04620,Samsung RAM - Modelo 514,55.87
PROD-04621,ASUS Teclado - Modelo 756,1885.96
PROD-04622,Corsair Teclado - Modelo 820,1078.99
PROD-04623,Logitech Teclado - Modelo 407,3641.17
PROD-04624,Razer Gabinete - Modelo 632,2760.0
PROD-04625,Corsair SSD - Modelo 652,878.8
PROD-04626,Corsair RAM - Modelo 507,2516.26
PROD-04627,LG Fuente - Modelo 376,772.01
PROD-04628,Kingston Mouse - Modelo 290,1075.04
PROD-04629,Logitech Webcam - Modelo 956,2084.84
PROD-04630,Samsung RAM - Modelo 167,3379.66
PROD-04631,LG Mouse - Modelo 716,2233.39
PROD-04632,ASUS Monitor - Modelo 571,4836.51
PROD-04633,Razer Teclado - Modelo 606,3361.67
PROD-04634,HP Gabinete - Modelo 877,4518.04
PROD-04635,Samsung Auricular - Modelo 762,4433.76
PROD-04636,ASUS SSD - Modelo 663,2126.05
PROD-04637,ASUS Auricular - Modelo 480,1267.72
PROD-04638,Corsair Mouse - Modelo 348,254.7
PROD-04639,Corsair Fuente - Modelo 928,131.21
PROD-04640,Samsung Laptop - Modelo 872,4080.57
PROD-04641,Kingston Gabinete - Modelo 171,3225.26
PROD-04642,LG Teclado - Modelo 402,1784.46
PROD-04643,ASUS SSD - Modelo 606,2095.75
PROD-04644,Sony Monitor - Modelo 815,4968.18
PROD-04645,Dell Laptop - Modelo 700,1059.16
PROD-04646,Corsair Webcam - Modelo 575,2358.98
PROD-04647,Corsair Fuente - Modelo 615,80.76
PROD-04648,LG Gabinete - Modelo 587,585.42
PROD-04649,Dell Laptop - Modelo 881,404.88
PROD-04650,Razer Mouse - Modelo 993,4660.19
PROD-04651,Corsair Teclado - Modelo 665,656.52
PROD-04652,Sony Gabinete - Modelo 254,2548.87
PROD-04653,Logitech Gabinete - Modelo 780,1708.12
PROD-04654,HP Fuente - Modelo 486,2260.81
PROD-04655,Samsung Mouse - Modelo 502,4932.58
PROD-04656,Sony Webcam - Modelo 697,4158.48
PROD-04657,Razer Webcam - Modelo 540,3990.65
PROD-04658,Samsung Fuente - Modelo 557,3546.73
PROD-04659,Sony Laptop - Modelo 760,2108.62
PROD-04660,Sony Webcam - Modelo 292,2624.41
PROD-04661,Corsair SSD - Modelo 617,4999.59
PROD-04662,HP Webcam - Modelo 408,3965.79
PROD-04663,ASUS Mouse - Modelo 991,4818.97
PROD-04664,ASUS Webcam - Modelo 782,3366.34
PROD-04665,Kingston SSD - Modelo 580,3784.48
PROD-04666,Kingston RAM - Modelo 317,2864.97
PROD-04667,Kingston Gabinete - Modelo 925,2620.8
PROD-04668,Dell Webcam - Modelo 132,2277.41
PROD-04669,Kingston SSD - Modelo 356,1506.85
PROD-04670,Dell Webcam - Modelo 682,4269.88
PROD-04671,LG RAM - Modelo 365,3867.62
PROD-04672,HP Monitor - Modelo 127,2496.33
PROD-04673,Kingston SSD - Modelo 921,1041.21
PROD-04674,Logitech SSD - Modelo 409,4488.74
PROD-04675,HP Webcam - Modelo 964,771.44
PROD-04676,Corsair RAM - Modelo 785,4993.3
PROD-04677,ASUS Fuente - Modelo 590,4037.43
PROD-04678,Razer Teclado - Modelo 715,1322.03
PROD-04679,ASUS Laptop - Modelo 927,904.3
PROD-04680,Samsung Monitor - Modelo 695,1910.94
PROD-04681,Samsung Mouse - Modelo 291,4509.61
PROD-04682,HP Mouse - Modelo 492,3355.73
PROD-04683,Sony Auricular - Modelo 833,133.09
PROD-04684,Razer Fuente - Modelo 451,3240.43
PROD-04685,Kingston Teclado - Modelo 746,2500.0
PROD-04686,Logitech Mouse - Modelo 122,2361.23
PROD-04687,ASUS Webcam - Modelo 610,94.81
PROD-04688,Kingston RAM - Modelo 441,821.73
PROD-04689,Kingston SSD - Modelo 605,4035.61
PROD-04690,ASUS Fuente - Modelo 698,1868.13
PROD-04691,Kingston RAM - Modelo 304,944.39
PROD-04692,Logitech Monitor - Modelo 268,4232.43
PROD-04693,Logitech Auricular - Modelo 384,2931.4
PROD-04694,Dell Gabinete - Modelo 402,4169.51
PROD-04695,Logitech SSD - Modelo 415,1772.23
PROD-04696,Dell Teclado - Modelo 147,3844.79
PROD-04697,Corsair RAM - Modelo 339,844.73
PROD-04698,Samsung Teclado - Modelo 569,4161.32
PROD-04699,Samsung Monitor - Modelo 605,4911.71
PROD-04700,Sony Mouse - Modelo 237,3797.98
PROD-04701,HP RAM - Modelo 888,1294.22
PROD-04702,ASUS SSD - Modelo 399,3195.45
PROD-04703,Corsair Monitor - Modelo 508,1327.24
PROD-04704,Corsair Mouse - Modelo 229,1118.99
PROD-04705,Corsair Monitor - Modelo 735,2014.02
PROD-04706,ASUS Laptop - Modelo 370,4061.73
PROD-04707,Corsair RAM - Modelo 801,2073.27
PROD-04708,Kingston Webcam - Modelo 519,1034.71
PROD-04709,HP Mouse - Modelo 150,4613.0
PROD-04710,HP Fuente - Modelo 583,281.12
PROD-04711,Razer SSD - Modelo 457,4338.53
PROD-04712,Logitech Monitor - Modelo 950,184.36
PROD-04713,Samsung Gabinete - Modelo 891,3829.24
PROD-04714,Razer Teclado - Modelo 727,3191.99
PROD-04715,Logitech SSD - Modelo 897,3673.36
PROD-04716,Corsair Fuente - Modelo 807,4880.1
PROD-04717,ASUS Teclado - Modelo 549,4917.96
PROD-04718,LG SSD - Modelo 444,4946.7
PROD-04719,Sony SSD - Modelo 791,1712.07
PROD-04720,Corsair Teclado - Modelo 545,4347.13
PROD-04721,LG RAM - Modelo 821,3455.21
PROD-04722,Samsung Monitor - Modelo 596,2091.43
PROD-04723,LG Gabinete - Modelo 466,3031.77
PROD-04724,HP Gabinete - Modelo 323,977.96
PROD-04725,Sony Auricular - Modelo 157,2387.92
PROD-04726,Kingston Teclado - Modelo 680,3865.51
PROD-04727,HP Laptop - Modelo 869,36.34
PROD-04728,LG Monitor - Modelo 410,3249.85
PROD-04729,HP RAM - Modelo 241,1878.59
PROD-04730,ASUS Mouse - Modelo 921,861.16
PROD-04731,Samsung Laptop - Modelo 617,571.2
PROD-04732,HP Auricular - Modelo 713,2217.95
PROD-04733,Razer SSD - Modelo 370,1137.85
PROD-04734,Corsair Auricular - Modelo 559,4874.28
PROD-04735,Logitech RAM - Modelo 196,570.64
PROD-04736,Razer Fuente - Modelo 699,3501.83
PROD-04737,HP Mouse - Modelo 506,2769.27
PROD-04738,Razer Webcam - Modelo 441,3776.29
PROD-04739,Dell Teclado - Modelo 705,3553.72
PROD-04740,Razer Fuente - Modelo 335,4849.35
PROD-04741,Samsung RAM - Modelo 809,1819.54
PROD-04742,Razer Gabinete - Modelo 101,2920.16
PROD-04743,Razer Webcam - Modelo 712,4449.14
PROD-04744,HP RAM - Modelo 253,4965.56
PROD-04745,Dell Mouse - Modelo 836,4503.19
PROD-04746,Razer Teclado - Modelo 504,330.75
PROD-04747,Dell RAM - Modelo 792,2598.0
PROD-04748,Sony RAM - Modelo 543,308.17
PROD-04749,Dell Laptop - Modelo 192,1334.33
PROD-04750,ASUS Auricular - Modelo 670,4444.84
PROD-04751,Samsung SSD - Modelo 614,2600.35
PROD-04752,LG Auricular - Modelo 242,545.63
PROD-04753,ASUS Teclado - Modelo 632,2657.38
PROD-04754,Sony Laptop - Modelo 572,2636.03
PROD-04755,Dell SSD - Modelo 988,3052.52
PROD-04756,Dell Gabinete - Modelo 761,2393.88
PROD-04757,ASUS Gabinete - Modelo 875,3870.17
PROD-04758,Logitech Monitor - Modelo 174,4650.31
PROD-04759,Dell Teclado - Modelo 233,844.86
PROD-04760,Corsair Mouse - Modelo 822,4285.18
PROD-04761,LG Fuente - Modelo 202,4686.86
PROD-04762,LG Monitor - Modelo 939,368.21
PROD-04763,Corsair Teclado - Modelo 217,2340.52
PROD-04764,Kingston Fuente - Modelo 834,1642.69
PROD-04765,Samsung Webcam - Modelo 302,4857.18
PROD-04766,Dell Laptop - Modelo 144,2651.82
PROD-04767,Samsung Teclado - Modelo 423,542.24
PROD-04768,LG Auricular - Modelo 693,876.41
PROD-04769,Razer Gabinete - Modelo 431,59.27
PROD-04770,LG SSD - Modelo 773,33.19
PROD-04771,HP Teclado - Modelo 409,4938.3
PROD-04772,LG Teclado - Modelo 290,2525.33
PROD-04773,Razer Auricular - Modelo 889,3823.35
PROD-04774,LG Teclado - Modelo 999,59.0
PROD-04775,ASUS Gabinete - Modelo 521,2212.71
PROD-04776,HP Teclado - Modelo 651,946.15
PROD-04777,Corsair Monitor - Modelo 551,4190.48
PROD-04778,Dell Teclado - Modelo 688,4368.87
PROD-04779,Sony Auricular - Modelo 645,2762.77
PROD-04780,LG Webcam - Modelo 912,4486.49
PROD-04781,LG Auricular - Modelo 272,626.11
PROD-04782,LG Mouse - Modelo 340,2807.29
PROD-04783,LG Mouse - Modelo 801,3320.21
PROD-04784,Razer Mouse - Modelo 391,573.78
PROD-04785,Dell SSD - Modelo 655,4026.13
PROD-04786,Samsung RAM - Modelo 767,4314.2
PROD-04787,Logitech Monitor - Modelo 487,4036.39
PROD-04788,Razer RAM - Modelo 744,1795.79
PROD-04789,LG Laptop - Modelo 322,3897.37
PROD-04790,Logitech Laptop - Modelo 106,1572.49
PROD-04791,Razer Laptop - Modelo 261,1342.1
PROD-04792,Dell Webcam - Modelo 405,4692.4
PROD-04793,Razer RAM - Modelo 641,722.19
PROD-04794,Sony Gabinete - Modelo 501,4652.84
PROD-04795,Sony Auricular - Modelo 929,1430.0
PROD-04796,Sony Auricular - Modelo 796,33.94
PROD-04797,LG SSD - Modelo 713,2633.93
PROD-04798,Kingston SSD - Modelo 895,1188.78
PROD-04799,Dell Gabinete - Modelo 428,4678.78
PROD-04800,Sony SSD - Modelo 312,1988.09
PROD-04801,Logitech SSD - Modelo 901,3498.89
PROD-04802,Samsung Gabinete - Modelo 902,2566.25
PROD-04803,Sony Auricular - Modelo 585,1088.8
PROD-04804,Logitech Teclado - Modelo 681,4497.17
PROD-04805,LG Auricular - Modelo 792,1462.66
PROD-04806,ASUS Teclado - Modelo 289,3989.65
PROD-04807,Corsair RAM - Modelo 572,4650.41
PROD-04808,Sony Mouse - Modelo 858,1008.28
PROD-04809,Sony Fuente - Modelo 630,1974.89
PROD-04810,Kingston Monitor - Modelo 330,995.96
PROD-04811,Dell Teclado - Modelo 823,2047.81
PROD-04812,Samsung Laptop - Modelo 303,4138.16
PROD-04813,Dell Laptop - Modelo 342,3259.62
PROD-04814,Kingston Monitor - Modelo 755,2515.48
PROD-04815,Razer Gabinete - Modelo 776,1546.24
PROD-04816,Logitech Monitor - Modelo 836,2505.58
PROD-04817,Sony SSD - Modelo 441,1251.16
PROD-04818,LG SSD - Modelo 323,2582.5
PROD-04819,Samsung SSD - Modelo 889,3206.13
PROD-04820,Razer Monitor - Modelo 923,1035.69
PROD-04821,ASUS Webcam - Modelo 341,831.01
PROD-04822,Corsair Mouse - Modelo 256,87.3
PROD-04823,Logitech RAM - Modelo 588,4487.3
PROD-04824,ASUS Auricular - Modelo 139,4377.67
PROD-04825,Sony Fuente - Modelo 518,3485.68
PROD-04826,Corsair Laptop - Modelo 370,3999.44
PROD-04827,Sony Fuente - Modelo 766,894.28
PROD-04828,Kingston Gabinete - Modelo 216,4469.0
PROD-04829,Logitech Auricular - Modelo 304,318.21
PROD-04830,Dell SSD - Modelo 313,1100.43
PROD-04831,ASUS Laptop - Modelo 213,2322.7
PROD-04832,HP Fuente - Modelo 548,2160.97
PROD-04833,Kingston Monitor - Modelo 355,423.44
PROD-04834,Logitech Auricular - Modelo 646,1826.9
PROD-04835,Samsung Monitor - Modelo 470,841.49
PROD-04836,Razer Fuente - Modelo 315,2325.64
PROD-04837,Logitech Fuente - Modelo 860,2165.86
PROD-04838,LG Monitor - Modelo 759,1808.95
PROD-04839,Razer Laptop - Modelo 178,4520.03
PROD-04840,Kingston Teclado - Modelo 366,4955.78
PROD-04841,LG Fuente - Modelo 858,1654.8
PROD-04842,Samsung Monitor - Modelo 330,184.9
PROD-04843,Samsung RAM - Modelo 934,136.89
PROD-04844,Sony Teclado - Modelo 171,2841.58
PROD-04845,Logitech Webcam - Modelo 786,2290.56
PROD-04846,Razer Monitor - Modelo 394,1598.54
PROD-04847,Sony SSD - Modelo 581,256.92
